filename_prompt,prompt,pairwise score,holistic_score,Word_Count,WN_Zscore_CW,error_count,error_count_normed,KF_Ncats_CW,adjacent_overlap_2_noun_para_div_seg,PLD_CW,OLDF,basic_ncontent_tokens,LD_Mean_RT,COCA_fiction_Frequency_CW,adjacent_overlap_2_pronoun_para,aoe_index_above_threshold_40,Phono_N_H,lexical_density_types,OG_N_CW,COCA_fiction_tri_prop_10k,misspelling,misspelling_normed,VP_T,adjacent_overlap_2_noun_para,COCA_Fiction_Bigram_Range_Log,McD_CD,lexical_density_tokens,COCA_spoken_bi_prop_50k,adjacent_overlap_2_verb_sent_div_seg,lsa_2_all_sent,adjacent_overlap_binary_2_adv_para,adjacent_overlap_all_sent_div_seg,COCA_spoken_Bigram_Range,adjacent_overlap_binary_argument_para,syn_overlap_sent_verb,error_count_z,OLDF_z,basic_ncontent_tokens_z,VP_T_z,adjacent_overlap_2_noun_para_z,PLD_CW_z,adjacent_overlap_binary_argument_para_z,error_count_normed_z
MSU_18_Heroes.txt,Heroes,-1.2013,3.5,320,-0.523686869,2,0.625,12.88324873,0,1.659090909,8.425460317,138,624.9081587,1034.399988,0,2.766423358,20.25714286,0.620155039,3.631313131,0.066037736,2,0.625,2.590909091,0,-1.253221075,0.850619863,0.46779661,0.586206897,0.444444444,0.75818548,0,2.947368421,0.169143994,0,0.631578947,-0.47868379,0.045306737,0.672999356,-0.116723296,-1.299519342,-0.884936245,-2.104599387,-0.528195916
MSU_184b_Heroes.txt,Heroes,0.7023,3,352,-0.479005236,6,1.704545455,11.8972973,5,1.89947644,8.335102639,158,638.4881232,513.9319246,1,2.155405405,16.85714286,0.695035461,2.740932642,0.04,6,1.704545455,1.791666667,0.217391304,-1.42786661,1.06498452,0.509677419,0.495726496,0.095238095,0.671239279,0,1.909090909,0.08392946,1,0.045454545,0.229166547,-0.724591642,1.436361734,-0.89047309,-0.293917876,0.793189506,0.52786369,0.003175724
MSU_185b_Heroes.txt,Heroes,0.12829,4,320,-0.419076087,4,1.25,11.27777778,10,1.998369565,8.253917197,136,634.2846815,652.2060017,0.75,3.64028777,17.40127389,0.686666667,2.494565217,0.022012579,3,0.9375,3.285714286,0.277777778,-1.405332602,1.039908127,0.437299035,0.39184953,0.6,0.673332154,1,5.545454545,0.144018123,1,0.636363636,-0.124758622,-1.416337398,0.596663118,0.555920398,-0.014584132,1.483560091,0.52786369,-0.220559704
MSU_187b_Heroes.txt,Heroes,0.43039,2.5,309,-0.513942857,3,0.970873786,13.30232558,4.5,1.731764706,8.307557756,124,624.8263961,1081.277489,1,1.792,20.05194805,0.558333333,3.142857143,0.06514658,2,0.647249191,2.25,0.642857143,-1.302757558,0.719819444,0.436619718,0.568181818,0.428571429,0.767317321,1,1.909090909,0.12979356,1,0.227272727,-0.301721206,-0.959289581,0.138645692,-0.446758754,1.674187856,-0.377602174,0.52786369,-0.357950634
MSU_188b_Heroes.txt,Heroes,0.24484,4,282,-0.465612903,5,1.773049645,12.53246753,4,1.79483871,8.470036232,98,628.760471,1142.696066,1,2.75,23.60507246,0.552380952,3.070967742,0.042857143,4,1.418439716,2.571428571,0.5,-1.307903921,0.752896414,0.3828125,0.580071174,0.5,0.643304182,1,3.052631579,0.127043995,1,0.631578947,0.052203962,0.425118675,-0.853725399,-0.135582466,1.013364033,0.062715968,0.52786369,0.036894715
MSU_191b_Heroes.txt,Heroes,-1.67077,2,340,-0.521176471,40,11.76470588,12.67379679,1.75,1.759090909,8.402097264,147,623.6316109,862.6411542,0.636363636,2.310077519,19.52694611,0.657458564,3.083333333,0.091715976,6,1.764705882,1.5,0.142857143,-1.267921215,0.774776025,0.456521739,0.545722714,0.065217391,0.626497898,0.25,0.191489362,0.156573331,0.6,0.021276596,6.245894411,-0.153759651,1.016512426,-1.172836759,-0.63869552,-0.186838592,-0.525121541,4.954967162
MSU_193b_Heroes.txt,Heroes,1.1995,4,370,-0.489468599,14,3.783783784,12.77486911,8,1.911219512,8.293033708,164,630.067095,835.922291,0.5,2.666666667,17.45961003,0.702247191,3.3125,0.054347826,11,2.972972973,2.08,0.32,-1.382857588,0.845848214,0.491017964,0.520325203,0.176470588,0.630173903,1,3.333333333,0.124679036,1,0.5,1.644867221,-1.083042662,1.665370447,-0.611336435,0.180726018,0.875167616,0.52786369,1.02661413
MSU_195b_Heroes.txt,Heroes,0.28696,3,234,-0.496965517,1,0.427350427,12.26896552,5.5,1.916206897,8.211798246,110,633.0225439,712.8128386,0.5,2.772727273,19.11353712,0.645454545,3.561643836,0.038793103,1,0.427350427,2.066666667,0.423076923,-1.465305486,0.847970874,0.504587156,0.459227468,0.75,0.740406888,1,5.777777778,0.091812189,1,0.666666667,-0.655646375,-1.775214616,-0.395707972,-0.624244488,0.657535822,0.909984433,0.52786369,-0.625482582
MSU_197b_Heroes.txt,Heroes,-0.32099,3.5,365,-0.534343891,7,1.917808219,12.90045249,6,1.677828054,8.470445682,140,630.8547354,1237.695389,0.875,2.546153846,21.42777778,0.59,4.202702703,0.060606061,6,1.643835616,2.541666667,0.514285714,-1.202839944,0.912629412,0.415430267,0.582417582,1.4,0.738965218,1,3.857142857,0.165903253,1,1.619047619,0.406129131,0.42860742,0.749335594,-0.164395084,1.079446414,-0.754132676,0.52786369,0.108147482
MSU_1b_Uniqueness.txt,Uniqueness,0.85643,4.5,343,-0.521059908,3,0.874635569,13.5258216,3,1.836175115,8.482192982,150,623.7922515,855.7991136,0.8,2.033333333,19.24269006,0.666666667,3.686635945,0.058651026,1,0.29154519,1.592592593,0.257142857,-1.321053991,0.943348485,0.471698113,0.538011696,0.363636364,0.680321113,1,2.260869565,0.133634753,0.75,0.173913043,-0.301721206,0.528701041,1.131016783,-1.083197499,-0.110036464,0.351284441,-0.130252079,-0.405320811
MSU_2_Heroes.txt,Heroes,0.97378,5,272,-0.495541401,1,0.367647059,12.80519481,9,1.806730769,8.399148148,114,624.1723985,839.4753162,1,2.756756757,19.40221402,0.588235294,3.898089172,0.092592593,0,0,1.9,0.473684211,-1.317054635,0.84727907,0.450592885,0.605166052,0.3125,0.684947781,0,2.529411765,0.154453322,1,0.294117647,-0.655646375,-0.178887783,-0.243035497,-0.785595156,0.891633332,0.145734153,0.52786369,-0.654869651
MSU_20_Heroes.txt,Heroes,-0.13268,4.5,190,-0.482743363,1,0.526315789,12.04464286,2.5,1.80619469,8.34047619,83,638.2932804,782.3080198,1,2.358974359,19.48677249,0.52688172,3.274336283,0.042553191,1,0.526315789,2,0.454545455,-1.442224498,0.990065868,0.466292135,0.497354497,0.666666667,0.667891868,0.5,2.8,0.104015613,1,1.2,-0.655646375,-0.678805957,-1.426247182,-0.688784756,0.803101911,0.141991798,0.52786369,-0.576770055
MSU_21_Heroes.txt,Heroes,0.61608,4,340,-0.492783505,4,1.176470588,12.37696335,8,1.825515464,8.425119048,140,638.1970536,972.6832218,0.666666667,2.939849624,19.58333333,0.601626016,3.556701031,0.068047337,4,1.176470588,1.857142857,0.380952381,-1.315156856,0.958212903,0.441640379,0.575221239,0.352941176,0.783853169,0,4.111111111,0.14296076,1,0.722222222,-0.124758622,0.042398933,0.749335594,-0.827085328,0.462677516,0.276869668,0.52786369,-0.256752199
MSU_211b_Heroes.txt,Heroes,1.28396,4,369,-0.43340708,0,0,11.94495413,6,1.89527027,8.337994505,181,644.4673913,565.3172817,1,2.867403315,16.72282609,0.697674419,2.530973451,0.038147139,0,0,2,0.36,-1.372547042,1.043380368,0.518624642,0.451086957,0.176470588,0.723149859,0.333333333,4.222222222,0.132225894,1,0.166666667,-0.832608959,-0.699951313,2.314228468,-0.688784756,0.365756688,0.763826332,0.52786369,-0.835832128
MSU_212b_Heroes.txt,Heroes,0.82302,4,238,-0.503802817,1,0.420168067,12.49275362,5.5,1.781560284,8.365443038,95,632.1359664,1000.526063,0.6,2.339805825,18.49579832,0.567307692,3.556338028,0.033898305,1,0.420168067,2.666666667,0.35483871,-1.346959855,0.94947032,0.426008969,0.569620253,0.3,0.680017169,1,4,0.120578139,1,0.545454545,-0.655646375,-0.46607433,-0.968229756,-0.043382083,0.341881765,-0.029980412,0.52786369,-0.629017868
MSU_214b_Heroes.txt,Heroes,0.4817,3,306,-0.484925373,3,0.980392157,12.51,6.5,1.797512438,8.151893688,160,631.4560133,816.08657,1,3.072368421,17.98013245,0.618644068,3.777227723,0.055921053,3,0.980392157,1.692307692,0.40625,-1.384190523,0.899610714,0.575539568,0.544262295,0.208333333,0.811992243,0.5,3,0.104861602,1,0.24,-0.301721206,-2.285635237,1.512697971,-0.986662912,0.579698401,0.081381201,0.52786369,-0.353265521
MSU_215b_Heroes.txt,Heroes,0.95054,3,339,-0.480954774,1,0.294985251,12.4744898,4,1.83510101,8.343545455,134,633.7611782,924.3743559,0.857142857,2.605442177,19.06606607,0.651006711,3.134328358,0.044510386,0,0,2.571428571,0.228571429,-1.31752017,0.91422549,0.435064935,0.541420118,0.764705882,0.675401821,0.5,3.444444444,0.15178779,1,0.833333333,-0.655646375,-0.652654088,0.520326881,-0.135582466,-0.242201225,0.34378614,0.52786369,-0.690635096
MSU_22_Heroes.txt,Heroes,-1.23112,3,232,-0.561617647,1,0.431034483,12.41481481,8,1.580882353,8.568348214,89,631.6592411,1096.803619,0.666666667,2.213483146,22.61304348,0.558823529,4.408450704,0.07826087,1,0.431034483,2.411764706,0.533333333,-1.306029433,0.897804762,0.438423645,0.619047619,0.285714286,0.746705044,1,3.2,0.141507657,1,0.466666667,-0.655646375,1.262792211,-1.197238469,-0.290153693,1.167556257,-1.430908339,0.52786369,-0.623669223
MSU_220b_Heroes.txt,Heroes,0.06826,5,297,-0.473723404,4,1.346801347,12.35675676,7.5,1.95026738,8.189041096,145,629.0106826,653.9262426,1,3,18.68600683,0.644230769,2.989361702,0.016949153,4,1.346801347,2.941176471,0.681818182,-1.489757311,0.770368613,0.519713262,0.449324324,1.230769231,0.696422916,1,4.928571429,0.101563032,1,1.214285714,-0.124758622,-1.96911837,0.940176188,0.222371958,1.854412534,1.147759866,0.52786369,-0.172912344
MSU_223b_Heroes.txt,Heroes,0.46713,3,215,-0.490367647,0,0,12.57894737,4.5,1.761029412,8.304178404,93,639.3243192,969.2274403,0.75,3.577981651,19.54460094,0.673469388,3.514705882,0.028169014,0,0,1.882352941,0.391304348,-1.353398826,0.947108374,0.467336683,0.528037383,0.1,0.637242472,0.5,3.545454545,0.133222588,1,0.454545455,-0.832608959,-0.988083566,-1.044565993,-0.802679345,0.510563301,-0.173305948,0.52786369,-0.835832128
MSU_227b_Heroes.txt,Heroes,1.18651,4.5,357,-0.493152709,1,0.280112045,12.33838384,4.5,1.732758621,8.401311953,154,630.7854811,697.5993998,0.714285714,2.536912752,18.84482759,0.668539326,3.384615385,0.050704225,1,0.280112045,2.304347826,0.333333333,-1.424527075,0.84872,0.473846154,0.516853933,0.333333333,0.669644983,1,4.375,0.122731035,1,0.375,-0.655646375,-0.160450944,1.283689258,-0.394144405,0.242402907,-0.370663676,0.52786369,-0.697955955
MSU_23_Heroes.txt,Heroes,-0.1482,3.5,233,-0.509071429,5,2.145922747,12.55,0,1.746428571,8.396478261,84,634.8263913,1187.638765,0,2.845238095,20.8,0.582417582,3.692857143,0.043290043,3,1.287553648,2.294117647,0,-1.365829633,0.878627358,0.387096774,0.650862069,0.9,0.79571364,0,5.181818182,0.115950599,0,1.272727273,0.052203962,-0.201636726,-1.388079063,-0.404048283,-1.299519342,-0.275234076,-2.104599387,0.220429545
MSU_24_Heroes.txt,Heroes,0.04596,4,365,-0.510622222,2,0.547945205,12.61538462,4,1.784,8.471960784,173,626.1364706,869.6268439,0,2.15625,19.99159664,0.695945946,3.297777778,0.038567493,2,0.547945205,2.458333333,0.8,-1.442259684,0.911749245,0.525835866,0.552197802,0.722222222,0.701809575,0,3,0.107645757,1,0.578947368,-0.47868379,0.441516943,2.008883517,-0.245070419,2.401094059,-0.012948812,0.52786369,-0.566123669
MSU_243b_Heroes.txt,Heroes,-0.39182,3,253,-0.503782051,1,0.395256917,13.22516556,9,1.733333333,8.407166667,108,632.9575203,645.072911,0.625,1.758928571,21.28340081,0.567567568,3.834394904,0.015936255,1,0.395256917,2.428571429,0.5625,-1.538579809,0.803226087,0.457627119,0.523809524,0.5,0.808432848,0,5.272727273,0.078353663,1,0.636363636,-0.655646375,-0.110565478,-0.47204421,-0.273883037,1.302474455,-0.366651625,0.52786369,-0.641279583
MSU_244b_Heroes.txt,Heroes,0.68261,3.5,383,-0.501741071,0,0,12.9086758,6.5,1.722321429,8.471439791,160,631.9081937,1180.280479,0.6,2.793333333,23.02617801,0.639705882,3.924107143,0.115485564,0,0,2.692307692,0.464285714,-1.126122684,0.809364672,0.445682451,0.651832461,0.263157895,0.757301505,1,4.05,0.184364105,1,0.2,-0.832608959,0.437077789,1.512697971,-0.018558904,0.848158077,-0.443525469,0.52786369,-0.835832128
MSU_245b_Heroes.txt,Heroes,0.92357,3,309,-0.47511236,2,0.647249191,12.62427746,7,1.903932584,8.36820598,137,638.0113621,890.5673739,1,2.421428571,18.47508306,0.676923077,2.943820225,0.061889251,2,0.647249191,2.526315789,0.291666667,-1.318318391,1.054039427,0.489285714,0.577922078,0.375,0.649151356,0,4.058823529,0.132568763,1,0.352941176,-0.47868379,-0.442532506,0.634831237,-0.179256331,0.049662629,0.824297742,0.52786369,-0.517244465
MSU_247b_Heroes.txt,Heroes,-0.08498,4,206,-0.440826446,0,0,13.025,6,1.757438017,8.44131068,89,632.5663592,916.848051,1,2.814814815,21.88349515,0.584415584,4.008264463,0.044117647,0,0,2.466666667,1,-1.392228708,0.888364583,0.468421053,0.682926829,0.916666667,0.75743653,1,3.846153846,0.12675343,1,0.615384615,-0.832608959,0.18036077,-1.197238469,-0.237002885,3.326247409,-0.198377392,0.52786369,-0.835832128
MSU_248b_Heroes.txt,Heroes,-0.92977,3.5,214,-0.543495935,12,5.607476636,12.79338843,7,1.7,8.399752475,93,627.1993137,970.5912124,1,2.4,20.94607843,0.567307692,4.089430894,0.037735849,10,4.672897196,2.1875,0.538461538,-1.375536219,0.880219895,0.486910995,0.549295775,0.454545455,0.722165619,1,2.25,0.114012273,1,0.25,1.290942052,-0.173738576,-1.044565993,-0.507265254,1.191278137,-0.599350841,0.52786369,1.924268469
MSU_249b_Heroes.txt,Heroes,-0.75207,3,339,-0.51863388,18,5.309734513,12.88135593,3,1.652034884,8.556990291,127,626.9768438,1202.516818,0.75,1.830357143,22.190625,0.596899225,3.765027322,0.065281899,18,5.309734513,2.076923077,0.195652174,-1.255307033,0.846575862,0.416393443,0.576923077,0.578947368,0.715101518,1,4.05,0.16149185,1,0.85,2.352717557,1.166016301,0.253150048,-0.614315216,-0.394478021,-0.93419419,0.52786369,1.777714454
MSU_250b_Heroes.txt,Heroes,-0.09903,3,195,-0.530916667,7,3.58974359,12.73913043,3.333333333,1.687288136,8.370425532,79,623.2240526,1066.956552,0.6,2.9125,20.88947368,0.591836735,3.958333333,0.046632124,6,3.076923077,3,0.322580645,-1.361182622,0.856824859,0.446327684,0.56185567,0.3,0.761249865,0.666666667,2.727272727,0.140452856,1,0.181818182,0.406129131,-0.423620671,-1.578919658,0.279319252,0.19266348,-0.688092065,0.52786369,0.931104066
MSU_252b_Heroes.txt,Heroes,-0.65263,2,317,-0.525359116,7,2.208201893,13.45714286,0,1.693181818,8.433441558,145,621.3678594,918.7235202,0,1.933333333,20.61022364,0.645962733,3.64640884,0.044444444,6,1.892744479,4.416666667,0,-1.256685319,0.843459459,0.484949833,0.623417722,1,0.736345653,0,4.8,0.149102534,0,2.5,0.406129131,0.113311412,0.940176188,1.650799931,-1.299519342,-0.646948409,-2.104599387,0.251084458
MSU_253b_Heroes.txt,Heroes,-0.51243,3.5,331,-0.536600985,7,2.114803625,12.7244898,3.75,1.641336634,8.498654434,128,634.1935366,1117.529748,0.555555556,2.607142857,21.40853659,0.646017699,4.157635468,0.045592705,5,1.510574018,1.757575758,0.357142857,-1.328853171,0.824344262,0.44137931,0.542424242,0.3,0.720041612,0.75,2.290322581,0.10961182,1,0.290322581,0.406129131,0.668961897,0.291318167,-0.923476636,0.352540211,-1.008878422,0.52786369,0.205112155
MSU_258b_Heroes.txt,Heroes,-0.04692,3,263,-0.522094595,3,1.140684411,12.76510067,0,1.731418919,8.373664122,111,622.7467939,989.1330212,0,2.723809524,21.25095057,0.62037037,3.181208054,0.091954023,0,0,3.066666667,0,-1.218875048,0.735214575,0.445783133,0.664122137,0.75,0.690544125,0,4.076923077,0.154057479,0,1.384615385,-0.301721206,-0.396026058,-0.357539854,0.34385952,-1.299519342,-0.380016105,-2.104599387,-0.274366798
MSU_259b_Heroes.txt,Heroes,0.72439,2,283,-0.557823529,5,1.766784452,13.26219512,1.5,1.679289941,8.591841155,112,617.6519424,1145.236001,0.75,1.504273504,21.9390681,0.594594595,4.865497076,0.09252669,2,0.706713781,2.588235294,0.142857143,-1.172852718,0.827716981,0.435797665,0.666666667,0.5,0.78333084,1,4.133333333,0.157861675,0.666666667,0.533333333,0.052203962,1.462965319,-0.319371735,-0.11931181,-0.63869552,-0.743927277,-0.349624001,0.033810874
MSU_260b_Heroes.txt,Heroes,0.31827,3,309,-0.500607735,12,3.883495146,13.27586207,3.5,1.759668508,8.42909396,124,626.1404027,898.7491865,0.6,2.467213115,20.83557047,0.606666667,3.73480663,0.048859935,9,2.912621359,2.3,0.24137931,-1.322558311,0.83977972,0.44765343,0.548701299,0.388888889,0.60059113,0.5,2.052631579,0.116263806,1,0.894736842,1.290942052,0.076267425,0.138645692,-0.398353553,-0.182954955,-0.182806387,0.52786369,1.075693851
MSU_262b_Heroes.txt,Heroes,0.31887,3,250,-0.51379562,21,8.4,12.38686131,6,1.740510949,8.293636364,106,621.6961905,725.9625682,0.75,2.217821782,20.42857143,0.628318584,3.554744526,0.024193548,18,7.2,2.263157895,0.545454545,-1.467859757,0.839810185,0.488479263,0.46184739,0.3125,0.701475413,1,2.176470588,0.102717658,1,0.235294118,2.88360531,-1.077907693,-0.548380448,-0.434020543,1.223626156,-0.316544857,0.52786369,3.298798565
MSU_274b_Heroes.txt,Heroes,0.23884,3,328,-0.460888889,5,1.524390244,11.94285714,5,1.846666667,8.397133956,133,634.6554829,736.0739383,0.222222222,2.664122137,17.82098765,0.636942675,3.573770492,0.052147239,2,0.609756098,2.266666667,0.217391304,-1.393301542,0.925408638,0.450847458,0.501529052,0.5,0.633053248,0.5,3.384615385,0.124305594,1,0.538461538,0.052203962,-0.196049835,0.482158762,-0.430623686,-0.293917876,0.42452572,0.52786369,-0.085499903
MSU_275b_Heroes.txt,Heroes,-1.05963,1.5,186,-0.546428571,10,5.376344086,13.75609756,0,1.552380952,8.605823529,69,616.775,913.3906267,0,2,22.87058824,0.525,5.011904762,0.081521739,10,5.376344086,1.846153846,0,-1.211787174,0.726078313,0.433962264,0.540540541,0.666666667,0.611631323,0,2.7,0.168979281,0,0.5,0.937016884,1.582103031,-1.960600846,-0.837723834,-1.299519342,-1.629875951,-2.104599387,1.810500881
MSU_276b_Heroes.txt,Heroes,-0.15367,2,384,-0.513823529,15,3.90625,12.94974874,5.5,1.691421569,8.469891599,140,624.577019,1160.541314,1,2.441666667,22.16397849,0.616,3.77294686,0.062827225,14,3.645833333,2.285714286,0.289473684,-1.259689551,0.699400585,0.412979351,0.618798956,0.72,0.711966243,1,3.346153846,0.123728409,1,0.692307692,1.821829805,0.42388632,0.749335594,-0.41218361,0.039518401,-0.659236666,0.52786369,1.086894199
MSU_280b_Heroes.txt,Heroes,0.31198,3,351,-0.527023256,2,0.56980057,13.24186047,5.5,1.661971831,8.357953216,161,626.5293023,1041.198204,0.8,2.006756757,21.13333333,0.634328358,3.481481481,0.048710602,2,0.56980057,1.892857143,0.423076923,-1.335393376,0.809775701,0.498452012,0.617142857,0.260869565,0.758399724,1,2.416666667,0.131327402,1,0.708333333,-0.47868379,-0.529891838,1.55086609,-0.792510185,0.657535822,-0.864824596,0.52786369,-0.555366066
MSU_282b_Heroes.txt,Heroes,-0.60421,3.5,186,-0.514471545,1,0.537634409,12.53719008,6,1.675203252,8.196022099,83,631.8930387,937.912857,1,2.325301205,21.72527473,0.569620253,4.056451613,0.02173913,1,0.537634409,2.333333333,0.857142857,-1.398738961,0.754245399,0.5,0.448648649,0.555555556,0.736370066,1,3.3,0.114361292,1,0.3,-0.655646375,-1.909636287,-1.426247182,-0.36608342,2.665423587,-0.772456357,0.52786369,-0.571198827
MSU_284b_Heroes.txt,Heroes,0.40479,3,271,-0.469125,4,1.47601476,12.4516129,4.5,1.8065625,8.429511278,105,636.8862406,974.7378833,0.8,2.419047619,20.77153558,0.584070796,4.074534161,0.048327138,2,0.73800738,2.352941176,0.28125,-1.270283626,1.07977551,0.428571429,0.559259259,0.615384615,0.692041803,0,3.857142857,0.159497508,1,0.928571429,-0.124758622,0.07982321,-0.586548567,-0.347100988,0.001477557,0.144559471,0.52786369,-0.109311184
MSU_286b_Heroes.txt,Heroes,-0.8458,2,285,-0.539194631,3,1.052631579,13.34265734,3.333333333,1.718027211,8.50134058,110,626.2684173,876.690724,0.8,2.371428571,20,0.547826087,3.812080537,0.074204947,2,0.701754386,2.785714286,0.416666667,-1.198683173,0.945689655,0.411985019,0.602112676,0.875,0.760493115,0.333333333,6.777777778,0.1708683,1,1.555555556,-0.301721206,0.691849376,-0.395707972,0.071868394,0.627883472,-0.473503304,0.52786369,-0.317707981
MSU_290b_Heroes.txt,Heroes,-0.31989,4,358,-0.504615385,1,0.279329609,13.38349515,6,1.662980769,8.495365169,127,629.3121629,1213.031273,0.5,3.216,22.85434174,0.588235294,4.66507177,0.058988764,1,0.279329609,1.575757576,0.24,-1.274233517,0.813684685,0.390769231,0.649859944,0.482758621,0.679429238,1,2.933333333,0.138395107,1,0.666666667,-0.655646375,0.640935504,0.253150048,-1.099495547,-0.189335322,-0.857781224,0.52786369,-0.698341084
MSU_291b_Heroes.txt,Heroes,-1.50327,3,364,-0.523175355,15,4.120879121,13.21800948,0,1.661848341,8.464488636,135,625.8820739,1122.593946,0,2.333333333,21.53125,0.5,3.82464455,0.033149171,14,3.846153846,2.857142857,0,-1.357390498,0.759280374,0.405405405,0.545454545,1.222222222,0.766201519,0,4.578947368,0.120470309,1,1.684210526,1.821829805,0.377850028,0.558494999,0.14101868,-1.299519342,-0.865686677,0.52786369,1.192538502
MSU_292b_Heroes.txt,Heroes,-0.18869,4,226,-0.494632353,0,0,12.86567164,3,1.735555556,8.331131222,95,632.2248649,1126.219683,1,3.078651685,19.51121076,0.612903226,3.437956204,0.044642857,0,0,1.80952381,0.75,-1.279946742,0.876366834,0.454545455,0.573333333,0.3125,0.706886487,1,2.529411765,0.149341858,1,0.294117647,-0.832608959,-0.758430355,-0.968229756,-0.873185518,2.169805721,-0.351138339,0.52786369,-0.835832128
MSU_3_Heroes.txt,Heroes,0.45397,4.5,334,-0.527326203,1,0.299401198,13.01075269,5,1.728494624,8.438662614,131,627.1590303,1042.683222,0.75,2.540740741,21.33939394,0.620155039,3.946524064,0.057228916,1,0.299401198,2.5,0.285714286,-1.264611226,0.790557692,0.415873016,0.651651652,0.428571429,0.66044177,1,4,0.142577368,1,0.933333333,-0.655646375,0.157797754,0.405822524,-0.204732752,0.022128303,-0.400430539,0.52786369,-0.688461488
MSU_302b_Uniqueness.txt,Uniqueness,-0.16379,4,319,-0.515329949,5,1.567398119,13.39153439,2.666666667,1.781979695,8.482006369,124,622.3679618,1395.183919,0.75,2.823529412,20.91428571,0.616438356,4.045454545,0.110410095,3,0.940438871,2.291666667,0.258064516,-1.20051936,0.753898305,0.432055749,0.581761006,0.35,0.632896698,1,1.857142857,0.174528663,1,0.428571429,0.052203962,0.527110993,0.138645692,-0.406421086,-0.105773084,-0.027052514,0.52786369,-0.064330656
MSU_303b_Uniqueness.txt,Uniqueness,-0.24619,3,376,-0.519201878,10,2.659574468,13.62980769,0,1.739099526,8.547459016,156,624.0491033,1002.783693,0,1.321917808,21.32791328,0.606299213,4.336448598,0.07486631,9,2.393617021,3.235294118,0,-1.29051068,0.857960784,0.443181818,0.610666667,1.692307692,0.760215301,0,5.928571429,0.132206646,1,1.642857143,0.937016884,1.084804462,1.360025496,0.507108431,-1.299519342,-0.326397967,0.52786369,0.473258137
MSU_304b_Uniqueness.txt,Uniqueness,-1.12464,1.5,117,-0.533478261,8,6.837606838,13.75384615,1,1.746323529,8.526448598,44,614.0656481,1084.007095,0.5,2.195121951,25.08333333,0.532258065,5.52173913,0.026086957,8,6.837606838,2.625,0.5,-1.362975374,0.792942857,0.444444444,0.465517241,0.6,0.67033628,0,3.5,0.120303678,0.5,0.333333333,0.583091715,0.90578385,-2.914803818,-0.083719751,1.013364033,-0.275967372,-0.788367848,2.529760622
MSU_305b_Uniqueness.txt,Uniqueness,0.24929,3.5,334,-0.531719457,8,2.395209581,13.9078341,2,1.901357466,8.43997006,119,619.0906886,1331.2685,0.714285714,2.6484375,20.79341317,0.540145985,3.823529412,0.06626506,4,1.19760479,3.466666667,0.307692308,-1.276826752,0.656189441,0.373040752,0.552552553,1.181818182,0.701714301,1,6,0.173069801,1,1.666666667,0.583091715,0.168937931,-0.052194903,0.731101123,0.123793506,0.806320904,0.52786369,0.343132997
MSU_306b_Uniqueness.txt,Uniqueness,-0.64994,2,247,-0.531056338,1,0.4048583,13.55319149,1,1.697535211,8.541422764,99,624.6188618,1033.467865,1,2.537634409,20.86178862,0.587155963,4.626760563,0.085714286,0,0,1.947368421,0.333333333,-1.280034782,0.902695473,0.430434783,0.62601626,0.6,0.698820614,1,2.625,0.155133628,1,0.3125,-0.655646375,1.03337219,-0.81555728,-0.739737598,0.242402907,-0.616557475,0.52786369,-0.63655361
MSU_307b_Uniqueness.txt,Uniqueness,-0.51434,1,156,-0.516962025,13,8.333333333,13.22666667,0,1.996835443,8.345944056,67,627.1196504,608.2798657,0,1.844827586,17.98611111,0.5625,2.5,0.019480519,9,5.769230769,3.333333333,0,-1.460870956,0.748021277,0.489051095,0.412903226,0.428571429,0.740466306,0,3.5,0.101046064,1,0.625,1.467904636,-0.632216655,-2.036937084,0.602020588,-1.299519342,1.472850421,0.52786369,3.265984036
MSU_308b_Uniqueness.txt,Uniqueness,-0.74269,3,290,-0.464220779,22,7.586206897,12.70547945,0,1.982142857,8.252413793,122,628.7491571,668.1087149,0,3.045045045,17.96603774,0.613636364,2.784810127,0.079861111,19,6.551724138,2.846153846,0,-1.222528952,0.999210526,0.484126984,0.404844291,0.454545455,0.755491183,0,3.166666667,0.161722899,1,0.5,3.060567894,-1.429147248,0.062309454,0.130380174,-1.299519342,1.370281823,0.52786369,2.898235001
MSU_31_Uniqueness.txt,Uniqueness,0.63078,2.5,342,-0.524372093,8,2.339181287,13.9009434,6.5,1.81744186,8.35441791,149,623.3209254,829.0709614,0.6,2.453333333,19.6875,0.620253165,3.625,0.05,7,2.046783626,2.6,0.361111111,-1.402284616,0.827446154,0.467084639,0.513196481,0.294117647,0.680332187,1,3.5,0.115714673,1,0.444444444,0.583091715,-0.560014639,1.092848664,-0.107922351,0.370896429,0.220508028,0.52786369,0.315554865
MSU_310b_Uniqueness.txt,Uniqueness,0.27882,2.5,359,-0.582088889,7,1.949860724,13.75565611,10,1.681333333,8.515571031,148,618.049415,1165.94555,0.666666667,1.944444444,22.44568245,0.544776119,4.524444444,0.067226891,2,0.557103064,1.884615385,0.625,-1.374546041,0.689914286,0.437869822,0.578212291,0.9,0.733842491,1,3.666666667,0.131911763,1,0.857142857,0.406129131,0.813100845,1.054680545,-0.800489064,1.591584877,-0.729662405,0.52786369,0.1239243
